#layer	date	x	y	size	intensity   comment	R	G	B
SB_HCR	2020-10-03	-50.625	5.625	2.25	3.95E-01	255	0	0
SB_HCR	2020-10-03	-25.875	5.625	2.25	1.53E-01	255	0	0
SB_HCR	2020-10-03	-163.125	5.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	7.875	5.625	2.25	2.03E-01	255	0	0
SB_HCR	2020-10-03	-158.625	5.625	2.25	7.93E-01	255	0	0
SB_HCR	2020-10-03	28.125	5.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	48.375	3.375	2.25	7.75E-01	255	0	0
SB_HCR	2020-10-03	50.625	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	55.125	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	59.625	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	61.875	3.375	2.25	9.87E-01	255	0	0
SB_HCR	2020-10-03	-151.875	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-149.625	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-147.375	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	136.125	3.375	2.25	1.99E-01	255	0	0
SB_HCR	2020-10-03	149.625	3.375	2.25	9.41E-01	255	0	0
SB_HCR	2020-10-03	-145.125	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	172.125	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	174.375	3.375	2.25	9.36E-01	255	0	0
SB_HCR	2020-10-03	-142.875	3.375	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-140.625	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-138.375	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-136.125	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-131.625	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-129.375	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-127.125	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-124.875	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-120.375	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-118.125	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-115.875	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-113.625	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-93.375	3.375	2.25	1.03E-01	255	0	0
SB_HCR	2020-10-03	-57.375	3.375	2.25	8.57E-01	255	0	0
SB_HCR	2020-10-03	-55.125	3.375	2.25	1.57E-01	255	0	0
SB_HCR	2020-10-03	-46.125	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-28.125	3.375	2.25	4.17E-01	255	0	0
SB_HCR	2020-10-03	-7.875	3.375	2.25	9.46E-01	255	0	0
SB_HCR	2020-10-03	-1.125	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-160.875	3.375	2.25	1.20E-01	255	0	0
SB_HCR	2020-10-03	7.875	3.375	2.25	1.00E-01	255	0	0
SB_HCR	2020-10-03	19.125	3.375	2.25	7.77E-01	255	0	0
SB_HCR	2020-10-03	-158.625	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	41.625	3.375	2.25	7.06E-01	255	0	0
SB_HCR	2020-10-03	-156.375	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	46.125	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	48.375	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	50.625	1.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	52.875	1.125	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	55.125	1.125	2.25	3.70E-01	255	0	0
SB_HCR	2020-10-03	-154.125	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-151.875	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	109.125	1.125	2.25	7.43E-01	255	0	0
SB_HCR	2020-10-03	-149.625	1.125	2.25	8.72E-01	255	0	0
SB_HCR	2020-10-03	133.875	1.125	2.25	4.68E-01	255	0	0
SB_HCR	2020-10-03	-147.375	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	145.125	1.125	2.25	8.28E-01	255	0	0
SB_HCR	2020-10-03	147.375	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	149.625	1.125	2.25	1.50E-01	255	0	0
SB_HCR	2020-10-03	-145.125	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	160.875	1.125	2.25	8.98E-01	255	0	0
SB_HCR	2020-10-03	169.875	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	172.125	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	176.625	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	178.875	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-136.125	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-133.875	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-131.625	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-129.375	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-122.625	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-120.375	1.125	2.25	2.76E-01	255	0	0
SB_HCR	2020-10-03	-118.125	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-115.875	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-113.625	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-111.375	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-109.125	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-106.875	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-104.625	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-102.375	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-100.125	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-61.875	1.125	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	-59.625	1.125	2.25	9.80E-01	255	0	0
SB_HCR	2020-10-03	-55.125	1.125	2.25	8.97E-01	255	0	0
SB_HCR	2020-10-03	-48.375	1.125	2.25	8.09E-01	255	0	0
SB_HCR	2020-10-03	-43.875	1.125	2.25	9.30E-01	255	0	0
SB_HCR	2020-10-03	-37.125	1.125	2.25	1.02E-01	255	0	0
SB_HCR	2020-10-03	-32.625	1.125	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	-163.125	1.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-21.375	1.125	2.25	2.07E-01	255	0	0
SB_HCR	2020-10-03	-16.875	1.125	2.25	8.11E-01	255	0	0
SB_HCR	2020-10-03	-14.625	1.125	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	-10.125	1.125	2.25	9.67E-01	255	0	0
SB_HCR	2020-10-03	-7.875	1.125	2.25	1.36E-01	255	0	0
SB_HCR	2020-10-03	-5.625	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-3.375	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-1.125	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	19.125	1.125	2.25	9.85E-01	255	0	0
SB_HCR	2020-10-03	-158.625	1.125	2.25	9.87E-01	255	0	0
SB_HCR	2020-10-03	-176.625	82.125	2.25	2.78E-01	255	0	0
SB_HCR	2020-10-03	59.625	82.125	2.25	4.88E-01	255	0	0
SB_HCR	2020-10-03	66.375	82.125	2.25	1.75E-01	255	0	0
SB_HCR	2020-10-03	70.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	77.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	79.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	82.125	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	84.375	82.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	86.625	82.125	2.25	9.18E-01	255	0	0
SB_HCR	2020-10-03	91.125	82.125	2.25	9.75E-01	255	0	0
SB_HCR	2020-10-03	104.625	82.125	2.25	5.88E-01	255	0	0
SB_HCR	2020-10-03	111.375	82.125	2.25	9.79E-01	255	0	0
SB_HCR	2020-10-03	113.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	115.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	118.125	82.125	2.25	4.18E-01	255	0	0
SB_HCR	2020-10-03	120.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	122.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	124.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	127.125	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	129.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	131.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	133.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	136.125	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	138.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	140.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	142.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	145.125	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	147.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	156.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	158.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	160.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	163.125	82.125	2.25	9.89E-01	255	0	0
SB_HCR	2020-10-03	165.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	167.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	169.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	172.125	82.125	2.25	9.54E-01	255	0	0
SB_HCR	2020-10-03	174.375	82.125	2.25	9.93E-01	255	0	0
SB_HCR	2020-10-03	-93.375	82.125	2.25	7.68E-01	255	0	0
SB_HCR	2020-10-03	-91.125	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-88.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-86.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-84.375	82.125	2.25	2.02E-01	255	0	0
SB_HCR	2020-10-03	-77.625	82.125	2.25	9.77E-01	255	0	0
SB_HCR	2020-10-03	-73.125	82.125	2.25	9.89E-01	255	0	0
SB_HCR	2020-10-03	-70.875	82.125	2.25	9.62E-01	255	0	0
SB_HCR	2020-10-03	-61.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-55.125	82.125	2.25	9.73E-01	255	0	0
SB_HCR	2020-10-03	-37.125	82.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-34.875	82.125	2.25	9.96E-01	255	0	0
SB_HCR	2020-10-03	-32.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-30.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-28.125	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-25.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-14.625	82.125	2.25	9.78E-01	255	0	0
SB_HCR	2020-10-03	-12.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-7.875	82.125	2.25	9.77E-01	255	0	0
SB_HCR	2020-10-03	-3.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-1.125	82.125	2.25	9.94E-01	255	0	0
SB_HCR	2020-10-03	1.125	82.125	2.25	9.83E-01	255	0	0
SB_HCR	2020-10-03	3.375	82.125	2.25	9.96E-01	255	0	0
SB_HCR	2020-10-03	5.625	82.125	2.25	9.93E-01	255	0	0
SB_HCR	2020-10-03	7.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	14.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-176.625	-1.125	2.25	9.90E-01	255	0	0
SB_HCR	2020-10-03	-156.375	-1.125	2.25	8.66E-01	255	0	0
SB_HCR	2020-10-03	55.125	-1.125	2.25	2.35E-01	255	0	0
SB_HCR	2020-10-03	59.625	-1.125	2.25	1.00E-01	255	0	0
SB_HCR	2020-10-03	61.875	-1.125	2.25	9.79E-01	255	0	0
SB_HCR	2020-10-03	68.625	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	70.875	-1.125	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	75.375	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-151.875	-1.125	2.25	7.00E-01	255	0	0
SB_HCR	2020-10-03	93.375	-1.125	2.25	9.04E-01	255	0	0
SB_HCR	2020-10-03	95.625	-1.125	2.25	4.37E-01	255	0	0
SB_HCR	2020-10-03	109.125	-1.125	2.25	6.35E-01	255	0	0
SB_HCR	2020-10-03	111.375	-1.125	2.25	9.91E-01	255	0	0
SB_HCR	2020-10-03	-149.625	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	113.625	-1.125	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	-147.375	-1.125	2.25	9.08E-01	255	0	0
SB_HCR	2020-10-03	142.875	-1.125	2.25	1.63E-01	255	0	0
SB_HCR	2020-10-03	145.125	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	147.375	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-145.125	-1.125	2.25	9.92E-01	255	0	0
SB_HCR	2020-10-03	169.875	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	172.125	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	174.375	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	176.625	-1.125	2.25	3.28E-01	255	0	0
SB_HCR	2020-10-03	178.875	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-131.625	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-129.375	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-127.125	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-118.125	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-115.875	-1.125	2.25	8.59E-01	255	0	0
SB_HCR	2020-10-03	-113.625	-1.125	2.25	5.36E-01	255	0	0
SB_HCR	2020-10-03	-169.875	-1.125	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	-82.125	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-70.875	-1.125	2.25	8.50E-01	255	0	0
SB_HCR	2020-10-03	-68.625	-1.125	2.25	9.09E-01	255	0	0
SB_HCR	2020-10-03	-66.375	-1.125	2.25	5.67E-01	255	0	0
SB_HCR	2020-10-03	-59.625	-1.125	2.25	9.90E-01	255	0	0
SB_HCR	2020-10-03	-55.125	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-50.625	-1.125	2.25	9.84E-01	255	0	0
SB_HCR	2020-10-03	-39.375	-1.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-34.875	-1.125	2.25	9.32E-01	255	0	0
SB_HCR	2020-10-03	-30.375	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-28.125	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-25.875	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-23.625	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-5.625	-1.125	2.25	9.80E-01	255	0	0
SB_HCR	2020-10-03	-3.375	-1.125	2.25	9.72E-01	255	0	0
SB_HCR	2020-10-03	-1.125	-1.125	2.25	5.66E-01	255	0	0
SB_HCR	2020-10-03	1.125	-1.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	3.375	-1.125	2.25	1.40E-01	255	0	0
SB_HCR	2020-10-03	12.375	-1.125	2.25	9.95E-01	255	0	0
SB_HCR	2020-10-03	21.375	-1.125	2.25	1.53E-01	255	0	0
SB_HCR	2020-10-03	43.875	-1.125	2.25	9.88E-01	255	0	0
SB_HCR	2020-10-03	-156.375	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	50.625	-3.375	2.25	8.52E-01	255	0	0
SB_HCR	2020-10-03	52.875	-3.375	2.25	2.04E-01	255	0	0
SB_HCR	2020-10-03	57.375	-3.375	2.25	5.79E-01	255	0	0
SB_HCR	2020-10-03	59.625	-3.375	2.25	9.83E-01	255	0	0
SB_HCR	2020-10-03	61.875	-3.375	2.25	1.49E-01	255	0	0
SB_HCR	2020-10-03	84.375	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-151.875	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	111.375	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-149.625	-3.375	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	138.375	-3.375	2.25	2.35E-01	255	0	0
SB_HCR	2020-10-03	145.125	-3.375	2.25	8.18E-01	255	0	0
SB_HCR	2020-10-03	149.625	-3.375	2.25	3.71E-01	255	0	0
SB_HCR	2020-10-03	156.375	-3.375	2.25	6.16E-01	255	0	0
SB_HCR	2020-10-03	158.625	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	160.875	-3.375	2.25	1.89E-01	255	0	0
SB_HCR	2020-10-03	172.125	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	174.375	-3.375	2.25	7.96E-01	255	0	0
SB_HCR	2020-10-03	178.875	-3.375	2.25	9.14E-01	255	0	0
SB_HCR	2020-10-03	-140.625	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-138.375	-3.375	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-136.125	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-133.875	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-131.625	-3.375	2.25	9.93E-01	255	0	0
SB_HCR	2020-10-03	-127.125	-3.375	2.25	7.05E-01	255	0	0
SB_HCR	2020-10-03	-124.875	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-109.125	-3.375	2.25	8.88E-01	255	0	0
SB_HCR	2020-10-03	-106.875	-3.375	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-100.125	-3.375	2.25	9.96E-01	255	0	0
SB_HCR	2020-10-03	-84.375	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-70.875	-3.375	2.25	8.23E-01	255	0	0
SB_HCR	2020-10-03	-66.375	-3.375	2.25	6.07E-01	255	0	0
SB_HCR	2020-10-03	-57.375	-3.375	2.25	2.77E-01	255	0	0
SB_HCR	2020-10-03	-55.125	-3.375	2.25	3.65E-01	255	0	0
SB_HCR	2020-10-03	-50.625	-3.375	2.25	8.34E-01	255	0	0
SB_HCR	2020-10-03	-43.875	-3.375	2.25	6.82E-01	255	0	0
SB_HCR	2020-10-03	-30.375	-3.375	2.25	1.80E-01	255	0	0
SB_HCR	2020-10-03	-28.125	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-25.875	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-23.625	-3.375	2.25	9.94E-01	255	0	0
SB_HCR	2020-10-03	-5.625	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-1.125	-3.375	2.25	9.83E-01	255	0	0
SB_HCR	2020-10-03	1.125	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	21.375	-3.375	2.25	9.34E-01	255	0	0
SB_HCR	2020-10-03	41.625	-3.375	2.25	7.89E-01	255	0	0
SB_HCR	2020-10-03	43.875	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-176.625	-5.625	2.25	3.34E-01	255	0	0
SB_HCR	2020-10-03	-156.375	-5.625	2.25	9.93E-01	255	0	0
SB_HCR	2020-10-03	52.875	-5.625	2.25	9.61E-01	255	0	0
SB_HCR	2020-10-03	59.625	-5.625	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	-154.125	-5.625	2.25	1.89E-01	255	0	0
SB_HCR	2020-10-03	115.875	-5.625	2.25	1.95E-01	255	0	0
SB_HCR	2020-10-03	124.875	-5.625	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	129.375	-5.625	2.25	7.37E-01	255	0	0
SB_HCR	2020-10-03	151.875	-5.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	154.125	-5.625	2.25	9.35E-01	255	0	0
SB_HCR	2020-10-03	160.875	-5.625	2.25	6.82E-01	255	0	0
SB_HCR	2020-10-03	-174.375	-5.625	2.25	9.84E-01	255	0	0
SB_HCR	2020-10-03	-129.375	-5.625	2.25	2.72E-01	255	0	0
SB_HCR	2020-10-03	-120.375	-5.625	2.25	9.92E-01	255	0	0
SB_HCR	2020-10-03	-118.125	-5.625	2.25	4.05E-01	255	0	0
SB_HCR	2020-10-03	-172.125	-5.625	2.25	8.89E-01	255	0	0
SB_HCR	2020-10-03	-106.875	-5.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-104.625	-5.625	2.25	2.69E-01	255	0	0
SB_HCR	2020-10-03	-102.375	-5.625	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-100.125	-5.625	2.25	3.07E-01	255	0	0
SB_HCR	2020-10-03	-70.875	-5.625	2.25	7.81E-01	255	0	0
SB_HCR	2020-10-03	-68.625	-5.625	2.25	9.96E-01	255	0	0
SB_HCR	2020-10-03	-64.125	-5.625	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-32.625	-5.625	2.25	1.22E-01	255	0	0
SB_HCR	2020-10-03	-30.375	-5.625	2.25	7.09E-01	255	0	0
SB_HCR	2020-10-03	-25.875	-5.625	2.25	2.19E-01	255	0	0
SB_HCR	2020-10-03	-21.375	-5.625	2.25	4.78E-01	255	0	0
SB_HCR	2020-10-03	-1.125	-5.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	10.125	-5.625	2.25	5.70E-01	255	0	0
SB_HCR	2020-10-03	14.625	-5.625	2.25	5.41E-01	255	0	0
SB_HCR	2020-10-03	21.375	-5.625	2.25	3.92E-01	255	0	0
SB_HCR	2020-10-03	43.875	-5.625	2.25	5.71E-01	255	0	0
SB_HCR	2020-10-03	-178.875	-7.875	2.25	9.11E-01	255	0	0
SB_HCR	2020-10-03	-176.625	-7.875	2.25	7.90E-01	255	0	0
SB_HCR	2020-10-03	-156.375	-7.875	2.25	9.96E-01	255	0	0
SB_HCR	2020-10-03	50.625	-7.875	2.25	1.45E-01	255	0	0
SB_HCR	2020-10-03	52.875	-7.875	2.25	8.37E-01	255	0	0
SB_HCR	2020-10-03	55.125	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	57.375	-7.875	2.25	9.94E-01	255	0	0
SB_HCR	2020-10-03	59.625	-7.875	2.25	5.67E-01	255	0	0
SB_HCR	2020-10-03	70.875	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	73.125	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	75.375	-7.875	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	77.625	-7.875	2.25	9.56E-01	255	0	0
SB_HCR	2020-10-03	-151.875	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	104.625	-7.875	2.25	6.04E-01	255	0	0
SB_HCR	2020-10-03	111.375	-7.875	2.25	1.89E-01	255	0	0
SB_HCR	2020-10-03	-149.625	-7.875	2.25	5.85E-01	255	0	0
SB_HCR	2020-10-03	122.625	-7.875	2.25	1.09E-01	255	0	0
SB_HCR	2020-10-03	127.125	-7.875	2.25	2.61E-01	255	0	0
SB_HCR	2020-10-03	149.625	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	151.875	-7.875	2.25	2.91E-01	255	0	0
SB_HCR	2020-10-03	172.125	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	174.375	-7.875	2.25	4.36E-01	255	0	0
SB_HCR	2020-10-03	176.625	-7.875	2.25	9.94E-01	255	0	0
SB_HCR	2020-10-03	178.875	-7.875	2.25	7.13E-01	255	0	0
SB_HCR	2020-10-03	-140.625	-7.875	2.25	9.51E-01	255	0	0
SB_HCR	2020-10-03	-131.625	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-127.125	-7.875	2.25	2.91E-01	255	0	0
SB_HCR	2020-10-03	-124.875	-7.875	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-122.625	-7.875	2.25	7.61E-01	255	0	0
SB_HCR	2020-10-03	-118.125	-7.875	2.25	3.64E-01	255	0	0
SB_HCR	2020-10-03	-111.375	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-106.875	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-104.625	-7.875	2.25	2.24E-01	255	0	0
SB_HCR	2020-10-03	-100.125	-7.875	2.25	9.83E-01	255	0	0
SB_HCR	2020-10-03	-86.625	-7.875	2.25	8.25E-01	255	0	0
SB_HCR	2020-10-03	-70.875	-7.875	2.25	1.66E-01	255	0	0
SB_HCR	2020-10-03	-68.625	-7.875	2.25	1.76E-01	255	0	0
SB_HCR	2020-10-03	-167.625	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-64.125	-7.875	2.25	9.47E-01	255	0	0
SB_HCR	2020-10-03	-34.875	-7.875	2.25	9.91E-01	255	0	0
SB_HCR	2020-10-03	7.875	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-158.625	-7.875	2.25	9.94E-01	255	0	0
SB_HCR	2020-10-03	28.125	-7.875	2.25	9.68E-01	255	0	0
SB_HCR	2020-10-03	43.875	-7.875	2.25	9.96E-01	255	0	0
SB_HCR	2020-10-03	-176.625	-10.125	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	-156.375	-10.125	2.25	9.70E-01	255	0	0
SB_HCR	2020-10-03	59.625	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	61.875	-10.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	70.875	-10.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	73.125	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	75.375	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	109.125	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	111.375	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-149.625	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	113.625	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	127.125	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	131.625	-10.125	2.25	8.47E-01	255	0	0
